time,x,y,z
0,0,0,1
0.001,0.001,-4e-08,1
0.002,0.002,-1.6e-07,0.999998
0.003,0.003,-3.6e-07,0.999996
0.004,0.00399999,-6.39999e-07,0.999992
0.005,0.00499998,-9.99998e-07,0.999988
0.006,0.00599996,-1.44e-06,0.999982
0.007,0.00699994,-1.95999e-06,0.999976
0.008,0.00799991,-2.55999e-06,0.999968
0.009,0.00899988,-3.23998e-06,0.99996
0.01,0.00999983,-3.99997e-06,0.99995
0.011,0.0109998,-4.83995e-06,0.99994
0.012,0.0119997,-5.75993e-06,0.999928
0.013,0.0129996,-6.7599e-06,0.999916
0.014,0.0139995,-7.83987e-06,0.999902
0.015,0.0149994,-8.99983e-06,0.999888
0.016,0.0159993,-1.02398e-05,0.999872
0.017,0.0169992,-1.15597e-05,0.999856
0.018,0.017999,-1.29596e-05,0.999838
0.019,0.0189988,-1.44396e-05,0.99982
0.02,0.0199987,-1.59995e-05,0.9998
0.021,0.0209984,-1.76393e-05,0.99978
0.022,0.0219982,-1.93592e-05,0.999758
0.023,0.022998,-2.11591e-05,0.999736
0.024,0.0239977,-2.30389e-05,0.999712
0.025,0.0249974,-2.49987e-05,0.999688
0.026,0.0259971,-2.70385e-05,0.999662
0.027,0.0269967,-2.91582e-05,0.999636
0.028,0.0279963,-3.13579e-05,0.999608
0.029,0.0289959,-3.36376e-05,0.99958
0.03,0.0299955,-3.59973e-05,0.99955
0.031,0.030995,-3.84369e-05,0.99952
0.032,0.0319945,-4.09565e-05,0.999488
0.033,0.032994,-4.3556e-05,0.999456
0.034,0.0339934,-4.62355e-05,0.999422
0.035,0.0349928,-4.8995e-05,0.999388
0.036,0.0359922,-5.18344e-05,0.999352
0.037,0.0369915,-5.47537e-05,0.999316
0.038,0.0379908,-5.7753e-05,0.999278
0.039,0.0389901,-6.08322e-05,0.99924
0.04,0.0399893,-6.39914e-05,0.9992
0.041,0.0409884,-6.72305e-05,0.99916
0.042,0.0419876,-7.05496e-05,0.999118
0.043,0.0429867,-7.39485e-05,0.999076
0.044,0.0439857,-7.74274e-05,0.999032
0.045,0.0449847,-8.09862e-05,0.998988
0.046,0.0459837,-8.4625e-05,0.998942
0.047,0.0469826,-8.83436e-05,0.998896
0.048,0.0479815,-9.21422e-05,0.998848
0.049,0.0489803,-9.60207e-05,0.9988
0.05,0.049979,-9.9979e-05,0.99875
0.051,0.0509778,-0.000104017,0.9987
0.052,0.0519764,-0.000108135,0.998648
0.053,0.052975,-0.000112334,0.998596
0.054,0.0539736,-0.000116611,0.998542
0.055,0.0549721,-0.000120969,0.998488
0.056,0.0559705,-0.000125407,0.998432
0.057,0.0569689,-0.000129925,0.998376
0.058,0.0579673,-0.000134522,0.998318
0.059,0.0589656,-0.000139199,0.99826
0.06,0.0599638,-0.000143957,0.998201
0.061,0.0609619,-0.000148794,0.99814
0.062,0.06196,-0.00015371,0.998079
0.063,0.0629581,-0.000158707,0.998016
0.064,0.063956,-0.000163784,0.997953
0.065,0.0649539,-0.00016894,0.997888
0.066,0.0659518,-0.000174176,0.997823
0.067,0.0669496,-0.000179492,0.997756
0.068,0.0679473,-0.000184888,0.997689
0.069,0.0689449,-0.000190364,0.99762
0.07,0.0699425,-0.000195919,0.997551
0.071,0.07094,-0.000201555,0.997481
0.072,0.0719374,-0.00020727,0.997409
0.073,0.0729348,-0.000213065,0.997337
0.074,0.073932,-0.000218939,0.997263
0.075,0.0749293,-0.000224894,0.997189
0.076,0.0759264,-0.000230928,0.997113
0.077,0.0769234,-0.000237042,0.997037
0.078,0.0779204,-0.000243236,0.99696
0.079,0.0789173,-0.000249509,0.996881
0.08,0.0799141,-0.000255863,0.996802
0.081,0.0809109,-0.000262296,0.996721
0.082,0.0819075,-0.000268808,0.99664
0.083,0.0829041,-0.000275401,0.996557
0.084,0.0839006,-0.000282073,0.996474
0.085,0.084897,-0.000288825,0.99639
0.086,0.0858934,-0.000295657,0.996304
0.087,0.0868896,-0.000302568,0.996218
0.088,0.0878857,-0.000309559,0.996131
0.089,0.0888818,-0.00031663,0.996042
0.09,0.0898778,-0.00032378,0.995953
0.091,0.0908737,-0.00033101,0.995862
0.092,0.0918694,-0.00033832,0.995771
0.093,0.0928651,-0.000345709,0.995679
0.094,0.0938607,-0.000353178,0.995585
0.095,0.0948563,-0.000360727,0.995491
0.096,0.0958517,-0.000368355,0.995396
0.097,0.096847,-0.000376063,0.995299
0.098,0.0978422,-0.000383851,0.995202
0.099,0.0988373,-0.000391718,0.995104
0.1,0.0998324,-0.000399665,0.995004
0.101,0.100827,-0.000407691,0.994904
0.102,0.101822,-0.000415797,0.994803
0.103,0.102817,-0.000423983,0.9947
0.104,0.103811,-0.000432248,0.994597
0.105,0.104806,-0.000440592,0.994493
0.106,0.1058,-0.000449017,0.994387
0.107,0.106795,-0.00045752,0.994281
0.108,0.107789,-0.000466104,0.994174
0.109,0.108783,-0.000474767,0.994065
0.11,0.109777,-0.000483509,0.993956
0.111,0.110771,-0.000492331,0.993846
0.112,0.111764,-0.000501232,0.993735
0.113,0.112758,-0.000510213,0.993622
0.114,0.113752,-0.000519274,0.993509
0.115,0.114745,-0.000528414,0.993395
0.116,0.115738,-0.000537633,0.99328
0.117,0.116732,-0.000546932,0.993163
0.118,0.117725,-0.00055631,0.993046
0.119,0.118718,-0.000565768,0.992928
0.12,0.11971,-0.000575305,0.992809
0.121,0.120703,-0.000584921,0.992688
0.122,0.121696,-0.000594617,0.992567
0.123,0.122688,-0.000604393,0.992445
0.124,0.12368,-0.000614247,0.992322
0.125,0.124673,-0.000624181,0.992198
0.126,0.125665,-0.000634195,0.992073
0.127,0.126657,-0.000644288,0.991946
0.128,0.127649,-0.00065446,0.991819
0.129,0.12864,-0.000664712,0.991691
0.13,0.129632,-0.000675042,0.991562
0.131,0.130623,-0.000685453,0.991432
0.132,0.131615,-0.000695942,0.991301
0.133,0.132606,-0.000706511,0.991169
0.134,0.133597,-0.000717159,0.991036
0.135,0.134588,-0.000727886,0.990901
0.136,0.135578,-0.000738693,0.990766
0.137,0.136569,-0.000749579,0.99063
0.138,0.13756,-0.000760544,0.990493
0.139,0.13855,-0.000771589,0.990355
0.14,0.13954,-0.000782712,0.990216
0.141,0.14053,-0.000793915,0.990076
0.142,0.14152,-0.000805197,0.989935
0.143,0.14251,-0.000816558,0.989793
0.144,0.1435,-0.000827999,0.98965
0.145,0.144489,-0.000839518,0.989506
0.146,0.145479,-0.000851117,0.989361
0.147,0.146468,-0.000862795,0.989215
0.148,0.147457,-0.000874552,0.989068
0.149,0.148446,-0.000886388,0.98892
0.15,0.149435,-0.000898303,0.988771
0.151,0.150423,-0.000910297,0.988621
0.152,0.151412,-0.000922371,0.98847
0.153,0.1524,-0.000934523,0.988318
0.154,0.153388,-0.000946755,0.988166
0.155,0.154376,-0.000959065,0.988012
0.156,0.155364,-0.000971455,0.987857
0.157,0.156352,-0.000983923,0.987701
0.158,0.157339,-0.000996471,0.987544
0.159,0.158327,-0.0010091,0.987386
0.16,0.159314,-0.0010218,0.987227
0.161,0.160301,-0.00103459,0.987068
0.162,0.161288,-0.00104745,0.986907
0.163,0.162275,-0.00106039,0.986745
0.164,0.163261,-0.00107342,0.986582
0.165,0.164248,-0.00108652,0.986419
0.166,0.165234,-0.0010997,0.986254
0.167,0.16622,-0.00111295,0.986088
0.168,0.167206,-0.00112629,0.985921
0.169,0.168192,-0.00113971,0.985754
0.17,0.169177,-0.0011532,0.985585
0.171,0.170163,-0.00116677,0.985415
0.172,0.171148,-0.00118043,0.985245
0.173,0.172133,-0.00119416,0.985073
0.174,0.173118,-0.00120797,0.9849
0.175,0.174102,-0.00122186,0.984727
0.176,0.175087,-0.00123582,0.984552
0.177,0.176071,-0.00124987,0.984377
0.178,0.177056,-0.001264,0.9842
