time,x,y,z
0,0,0,1
0.001,0,-0.001,1
0.002,0,-0.002,0.999998
0.003,0,-0.003,0.999996
0.004,0,-0.00399999,0.999992
0.005,0,-0.00499998,0.999988
0.006,0,-0.00599996,0.999982
0.007,0,-0.00699994,0.999976
0.008,0,-0.00799991,0.999968
0.009,0,-0.00899988,0.99996
0.01,0,-0.00999983,0.99995
0.011,0,-0.0109998,0.99994
0.012,0,-0.0119997,0.999928
0.013,0,-0.0129996,0.999916
0.014,0,-0.0139995,0.999902
0.015,0,-0.0149994,0.999888
0.016,0,-0.0159993,0.999872
0.017,0,-0.0169992,0.999856
0.018,0,-0.017999,0.999838
0.019,0,-0.0189989,0.99982
0.02,0,-0.0199987,0.9998
0.021,0,-0.0209985,0.99978
0.022,0,-0.0219982,0.999758
0.023,0,-0.022998,0.999736
0.024,0,-0.0239977,0.999712
0.025,0,-0.0249974,0.999688
0.026,0,-0.0259971,0.999662
0.027,0,-0.0269967,0.999636
0.028,0,-0.0279963,0.999608
0.029,0,-0.0289959,0.99958
0.03,0,-0.0299955,0.99955
0.031,0,-0.030995,0.99952
0.032,0,-0.0319945,0.999488
0.033,0,-0.032994,0.999456
0.034,0,-0.0339934,0.999422
0.035,0,-0.0349929,0.999388
0.036,0,-0.0359922,0.999352
0.037,0,-0.0369916,0.999316
0.038,0,-0.0379909,0.999278
0.039,0,-0.0389901,0.99924
0.04,0,-0.0399893,0.9992
0.041,0,-0.0409885,0.99916
0.042,0,-0.0419877,0.999118
0.043,0,-0.0429868,0.999076
0.044,0,-0.0439858,0.999032
0.045,0,-0.0449848,0.998988
0.046,0,-0.0459838,0.998942
0.047,0,-0.0469827,0.998896
0.048,0,-0.0479816,0.998848
0.049,0,-0.0489804,0.9988
0.05,0,-0.0499792,0.99875
0.051,0,-0.0509779,0.9987
0.052,0,-0.0519766,0.998648
0.053,0,-0.0529752,0.998596
0.054,0,-0.0539738,0.998542
0.055,0,-0.0549723,0.998488
0.056,0,-0.0559707,0.998432
0.057,0,-0.0569691,0.998376
0.058,0,-0.0579675,0.998318
0.059,0,-0.0589658,0.99826
0.06,0,-0.059964,0.998201
0.061,0,-0.0609622,0.99814
0.062,0,-0.0619603,0.998079
0.063,0,-0.0629583,0.998016
0.064,0,-0.0639563,0.997953
0.065,0,-0.0649542,0.997888
0.066,0,-0.0659521,0.997823
0.067,0,-0.0669499,0.997756
0.068,0,-0.0679476,0.997689
0.069,0,-0.0689453,0.99762
0.07,0,-0.0699428,0.997551
0.071,0,-0.0709404,0.997481
0.072,0,-0.0719378,0.997409
0.073,0,-0.0729352,0.997337
0.074,0,-0.0739325,0.997263
0.075,0,-0.0749297,0.997189
0.076,0,-0.0759269,0.997113
0.077,0,-0.0769239,0.997037
0.078,0,-0.0779209,0.99696
0.079,0,-0.0789179,0.996881
0.08,0,-0.0799147,0.996802
0.081,0,-0.0809115,0.996721
0.082,0,-0.0819081,0.99664
0.083,0,-0.0829047,0.996557
0.084,0,-0.0839013,0.996474
0.085,0,-0.0848977,0.99639
0.086,0,-0.085894,0.996304
0.087,0,-0.0868903,0.996218
0.088,0,-0.0878865,0.99613
0.089,0,-0.0888826,0.996042
0.09,0,-0.0898785,0.995953
0.091,0,-0.0908745,0.995862
0.092,0,-0.0918703,0.995771
0.093,0,-0.092866,0.995679
0.094,0,-0.0938616,0.995585
0.095,0,-0.0948572,0.995491
0.096,0,-0.0958526,0.995396
0.097,0,-0.096848,0.995299
0.098,0,-0.0978432,0.995202
0.099,0,-0.0988384,0.995104
0.1,0,-0.0998334,0.995004
0.101,0,-0.100828,0.994904
0.102,0,-0.101823,0.994803
0.103,0,-0.102818,0.9947
0.104,0,-0.103813,0.994597
0.105,0,-0.104807,0.994493
0.106,0,-0.105802,0.994387
0.107,0,-0.106796,0.994281
0.108,0,-0.10779,0.994174
0.109,0,-0.108784,0.994065
0.11,0,-0.109778,0.993956
0.111,0,-0.110772,0.993846
0.112,0,-0.111766,0.993735
0.113,0,-0.11276,0.993622
0.114,0,-0.113753,0.993509
0.115,0,-0.114747,0.993395
0.116,0,-0.11574,0.99328
0.117,0,-0.116733,0.993163
0.118,0,-0.117726,0.993046
0.119,0,-0.118719,0.992928
0.12,0,-0.119712,0.992809
0.121,0,-0.120705,0.992688
0.122,0,-0.121698,0.992567
0.123,0,-0.12269,0.992445
0.124,0,-0.123682,0.992322
0.125,0,-0.124675,0.992198
0.126,0,-0.125667,0.992072
0.127,0,-0.126659,0.991946
0.128,0,-0.127651,0.991819
0.129,0,-0.128643,0.991691
0.13,0,-0.129634,0.991562
0.131,0,-0.130626,0.991432
0.132,0,-0.131617,0.991301
0.133,0,-0.132608,0.991169
0.134,0,-0.133599,0.991035
0.135,0,-0.13459,0.990901
0.136,0,-0.135581,0.990766
0.137,0,-0.136572,0.99063
0.138,0,-0.137562,0.990493
0.139,0,-0.138553,0.990355
0.14,0,-0.139543,0.990216
0.141,0,-0.140533,0.990076
0.142,0,-0.141523,0.989935
0.143,0,-0.142513,0.989793
0.144,0,-0.143503,0.98965
0.145,0,-0.144492,0.989506
0.146,0,-0.145482,0.989361
0.147,0,-0.146471,0.989215
0.148,0,-0.14746,0.989068
0.149,0,-0.148449,0.98892
0.15,0,-0.149438,0.988771
0.151,0,-0.150427,0.988621
0.152,0,-0.151415,0.98847
0.153,0,-0.152404,0.988318
0.154,0,-0.153392,0.988165
0.155,0,-0.15438,0.988012
0.156,0,-0.155368,0.987857
0.157,0,-0.156356,0.987701
0.158,0,-0.157343,0.987544
0.159,0,-0.158331,0.987386
0.16,0,-0.159318,0.987227
0.161,0,-0.160305,0.987067
0.162,0,-0.161292,0.986907
0.163,0,-0.162279,0.986745
0.164,0,-0.163266,0.986582
0.165,0,-0.164252,0.986418
0.166,0,-0.165239,0.986254
0.167,0,-0.166225,0.986088
0.168,0,-0.167211,0.985921
0.169,0,-0.168197,0.985753
0.17,0,-0.169182,0.985585
0.171,0,-0.170168,0.985415
0.172,0,-0.171153,0.985244
0.173,0,-0.172138,0.985073
0.174,0,-0.173123,0.9849
0.175,0,-0.174108,0.984727
0.176,0,-0.175093,0.984552
0.177,0,-0.176077,0.984376
0.178,0,-0.177062,0.9842
0.179,0,-0.178046,0.984022
0.18,0,-0.17903,0.983844
0.181,0,-0.180013,0.983664
0.182,0,-0.180997,0.983484
0.183,0,-0.18198,0.983302
0.184,0,-0.182964,0.98312
0.185,0,-0.183947,0.982936
0.186,0,-0.184929,0.982752
0.187,0,-0.185912,0.982566
0.188,0,-0.186895,0.98238
0.189,0,-0.187877,0.982193
0.19,0,-0.188859,0.982004
0.191,0,-0.189841,0.981815
0.192,0,-0.190823,0.981625
0.193,0,-0.191804,0.981433
0.194,0,-0.192785,0.981241
0.195,0,-0.193767,0.981048
0.196,0,-0.194747,0.980853
0.197,0,-0.195728,0.980658
0.198,0,-0.196709,0.980462
0.199,0,-0.197689,0.980265
0.2,0,-0.198669,0.980067
0.201,0,-0.199649,0.979867
0.202,0,-0.200629,0.979667
0.203,0,-0.201609,0.979466
0.204,0,-0.202588,0.979264
0.205,0,-0.203567,0.979061
0.206,0,-0.204546,0.978857
0.207,0,-0.205525,0.978652
0.208,0,-0.206503,0.978446
0.209,0,-0.207482,0.978239
0.21,0,-0.20846,0.978031
0.211,0,-0.209438,0.977822
0.212,0,-0.210416,0.977612
0.213,0,-0.211393,0.977401
0.214,0,-0.21237,0.977189
0.215,0,-0.213347,0.976976
0.216,0,-0.214324,0.976763
0.217,0,-0.215301,0.976548
0.218,0,-0.216277,0.976332
0.219,0,-0.217254,0.976115
0.22,0,-0.21823,0.975897
0.221,0,-0.219205,0.975679
0.222,0,-0.220181,0.975459
0.223,0,-0.221156,0.975238
0.224,0,-0.222131,0.975017
0.225,0,-0.223106,0.974794
0.226,0,-0.224081,0.974571
0.227,0,-0.225056,0.974346
0.228,0,-0.22603,0.97412
0.229,0,-0.227004,0.973894
0.23,0,-0.227978,0.973666
0.231,0,-0.228951,0.973438
0.232,0,-0.229924,0.973208
0.233,0,-0.230897,0.972978
0.234,0,-0.23187,0.972747
0.235,0,-0.232843,0.972514
0.236,0,-0.233815,0.972281
0.237,0,-0.234788,0.972047
0.238,0,-0.235759,0.971811
0.239,0,-0.236731,0.971575
0.24,0,-0.237703,0.971338
0.241,0,-0.238674,0.9711
0.242,0,-0.239645,0.970861
0.243,0,-0.240616,0.97062
0.244,0,-0.241586,0.970379
0.245,0,-0.242556,0.970137
0.246,0,-0.243526,0.969894
0.247,0,-0.244496,0.96965
0.248,0,-0.245466,0.969405
0.249,0,-0.246435,0.969159
0.25,0,-0.247404,0.968912
0.251,0,-0.248373,0.968665
0.252,0,-0.249341,0.968416
0.253,0,-0.25031,0.968166
0.254,0,-0.251278,0.967915
0.255,0,-0.252245,0.967663
0.256,0,-0.253213,0.967411
0.257,0,-0.25418,0.967157
0.258,0,-0.255147,0.966902
0.259,0,-0.256114,0.966647
0.26,0,-0.257081,0.96639
0.261,0,-0.258047,0.966132
