time,x,y,z
0.262,0,-0.259013,0.965874
0.263,0,-0.259979,0.965614
0.264,0,-0.260944,0.965354
0.265,0,-0.261909,0.965093
0.266,0,-0.262874,0.96483
0.267,0,-0.263839,0.964567
0.268,0,-0.264803,0.964302
0.269,0,-0.265768,0.964037
0.27,0,-0.266731,0.963771
0.271,0,-0.267695,0.963504
0.272,0,-0.268658,0.963236
0.273,0,-0.269622,0.962966
0.274,0,-0.270584,0.962696
0.275,0,-0.271547,0.962425
0.276,0,-0.272509,0.962153
0.277,0,-0.273471,0.96188
0.278,0,-0.274433,0.961606
0.279,0,-0.275394,0.961331
0.28,0,-0.276356,0.961055
0.281,0,-0.277317,0.960779
0.282,0,-0.278277,0.960501
0.283,0,-0.279238,0.960222
0.284,0,-0.280198,0.959942
0.285,0,-0.281157,0.959662
0.286,0,-0.282117,0.95938
0.287,0,-0.283076,0.959097
0.288,0,-0.284035,0.958814
0.289,0,-0.284994,0.958529
0.29,0,-0.285952,0.958244
0.291,0,-0.28691,0.957957
0.292,0,-0.287868,0.95767
0.293,0,-0.288826,0.957382
0.294,0,-0.289783,0.957092
0.295,0,-0.29074,0.956802
0.296,0,-0.291697,0.956511
0.297,0,-0.292653,0.956219
0.298,0,-0.293609,0.955926
0.299,0,-0.294565,0.955632
0.3,0,-0.29552,0.955336
0.301,0,-0.296475,0.95504
0.302,0,-0.29743,0.954744
0.303,0,-0.298385,0.954446
0.304,0,-0.299339,0.954147
0.305,0,-0.300293,0.953847
0.306,0,-0.301247,0.953546
0.307,0,-0.3022,0.953244
0.308,0,-0.303153,0.952942
0.309,0,-0.304106,0.952638
0.31,0,-0.305059,0.952334
0.311,0,-0.306011,0.952028
0.312,0,-0.306963,0.951722
0.313,0,-0.307914,0.951414
0.314,0,-0.308866,0.951106
0.315,0,-0.309816,0.950796
0.316,0,-0.310767,0.950486
0.317,0,-0.311717,0.950175
0.318,0,-0.312667,0.949863
0.319,0,-0.313617,0.94955
0.32,0,-0.314567,0.949235
0.321,0,-0.315516,0.94892
0.322,0,-0.316464,0.948604
0.323,0,-0.317413,0.948287
0.324,0,-0.318361,0.94797
0.325,0,-0.319309,0.947651
0.326,0,-0.320256,0.947331
0.327,0,-0.321203,0.94701
0.328,0,-0.32215,0.946689
0.329,0,-0.323097,0.946366
0.33,0,-0.324043,0.946042
0.331,0,-0.324989,0.945718
0.332,0,-0.325934,0.945392
0.333,0,-0.32688,0.945066
0.334,0,-0.327825,0.944739
0.335,0,-0.328769,0.94441
0.336,0,-0.329713,0.944081
0.337,0,-0.330657,0.943751
0.338,0,-0.331601,0.94342
0.339,0,-0.332544,0.943088
0.34,0,-0.333487,0.942755
0.341,0,-0.33443,0.942421
0.342,0,-0.335372,0.942086
0.343,0,-0.336314,0.94175
0.344,0,-0.337255,0.941413
0.345,0,-0.338197,0.941075
0.346,0,-0.339138,0.940737
0.347,0,-0.340078,0.940397
0.348,0,-0.341018,0.940057
0.349,0,-0.341958,0.939715
0.35,0,-0.342898,0.939373
0.351,0,-0.343837,0.939029
0.352,0,-0.344776,0.938685
0.353,0,-0.345714,0.93834
0.354,0,-0.346653,0.937994
0.355,0,-0.34759,0.937646
0.356,0,-0.348528,0.937298
0.357,0,-0.349465,0.936949
0.358,0,-0.350402,0.936599
0.359,0,-0.351338,0.936249
0.36,0,-0.352274,0.935897
0.361,0,-0.35321,0.935544
0.362,0,-0.354145,0.93519
0.363,0,-0.35508,0.934836
0.364,0,-0.356015,0.93448
0.365,0,-0.356949,0.934124
0.366,0,-0.357883,0.933766
0.367,0,-0.358817,0.933408
0.368,0,-0.35975,0.933049
0.369,0,-0.360683,0.932688
0.37,0,-0.361615,0.932327
0.371,0,-0.362548,0.931965
0.372,0,-0.363479,0.931602
0.373,0,-0.364411,0.931238
0.374,0,-0.365342,0.930873
0.375,0,-0.366273,0.930508
0.376,0,-0.367203,0.930141
0.377,0,-0.368133,0.929773
0.378,0,-0.369062,0.929405
0.379,0,-0.369992,0.929035
0.38,0,-0.37092,0.928665
0.381,0,-0.371849,0.928293
0.382,0,-0.372777,0.927921
0.383,0,-0.373705,0.927548
0.384,0,-0.374632,0.927174
0.385,0,-0.375559,0.926798
0.386,0,-0.376486,0.926422
0.387,0,-0.377412,0.926045
0.388,0,-0.378338,0.925668
0.389,0,-0.379263,0.925289
0.39,0,-0.380188,0.924909
0.391,0,-0.381113,0.924528
0.392,0,-0.382037,0.924147
0.393,0,-0.382961,0.923764
0.394,0,-0.383885,0.923381
0.395,0,-0.384808,0.922997
0.396,0,-0.385731,0.922611
0.397,0,-0.386653,0.922225
0.398,0,-0.387575,0.921838
0.399,0,-0.388497,0.92145
0.4,0,-0.389418,0.921061
0.401,0,-0.390339,0.920671
0.402,0,-0.39126,0.92028
0.403,0,-0.39218,0.919889
0.404,0,-0.393099,0.919496
0.405,0,-0.394019,0.919102
0.406,0,-0.394938,0.918708
0.407,0,-0.395856,0.918313
0.408,0,-0.396774,0.917916
0.409,0,-0.397692,0.917519
0.41,0,-0.398609,0.917121
0.411,0,-0.399526,0.916722
0.412,0,-0.400443,0.916322
0.413,0,-0.401359,0.915921
0.414,0,-0.402275,0.915519
0.415,0,-0.40319,0.915116
0.416,0,-0.404105,0.914713
0.417,0,-0.405019,0.914308
0.418,0,-0.405933,0.913903
0.419,0,-0.406847,0.913496
0.42,0,-0.40776,0.913089
0.421,0,-0.408673,0.912681
0.422,0,-0.409586,0.912272
0.423,0,-0.410498,0.911862
0.424,0,-0.41141,0.911451
0.425,0,-0.412321,0.911039
0.426,0,-0.413232,0.910626
0.427,0,-0.414142,0.910212
0.428,0,-0.415052,0.909798
0.429,0,-0.415962,0.909382
0.43,0,-0.416871,0.908966
0.431,0,-0.41778,0.908548
0.432,0,-0.418688,0.90813
0.433,0,-0.419596,0.907711
0.434,0,-0.420503,0.907291
0.435,0,-0.42141,0.90687
0.436,0,-0.422317,0.906448
0.437,0,-0.423223,0.906025
0.438,0,-0.424129,0.905602
0.439,0,-0.425035,0.905177
0.44,0,-0.425939,0.904752
0.441,0,-0.426844,0.904325
0.442,0,-0.427748,0.903898
0.443,0,-0.428652,0.90347
0.444,0,-0.429555,0.903041
0.445,0,-0.430458,0.902611
0.446,0,-0.43136,0.90218
0.447,0,-0.432262,0.901748
0.448,0,-0.433164,0.901315
0.449,0,-0.434065,0.900882
0.45,0,-0.434966,0.900447
0.451,0,-0.435866,0.900012
0.452,0,-0.436766,0.899575
0.453,0,-0.437665,0.899138
0.454,0,-0.438564,0.8987
0.455,0,-0.439462,0.898261
0.456,0,-0.44036,0.897821
0.457,0,-0.441258,0.89738
0.458,0,-0.442155,0.896939
0.459,0,-0.443052,0.896496
0.46,0,-0.443948,0.896052
0.461,0,-0.444844,0.895608
0.462,0,-0.445739,0.895163
0.463,0,-0.446634,0.894717
0.464,0,-0.447529,0.89427
0.465,0,-0.448423,0.893822
0.466,0,-0.449316,0.893373
0.467,0,-0.45021,0.892923
0.468,0,-0.451102,0.892472
0.469,0,-0.451994,0.892021
0.47,0,-0.452886,0.891568
0.471,0,-0.453778,0.891115
0.472,0,-0.454669,0.890661
0.473,0,-0.455559,0.890206
0.474,0,-0.456449,0.88975
0.475,0,-0.457338,0.889293
0.476,0,-0.458228,0.888835
0.477,0,-0.459116,0.888376
0.478,0,-0.460004,0.887917
0.479,0,-0.460892,0.887456
0.48,0,-0.461779,0.886995
0.481,0,-0.462666,0.886533
0.482,0,-0.463552,0.88607
0.483,0,-0.464438,0.885606
0.484,0,-0.465323,0.885141
0.485,0,-0.466208,0.884675
0.486,0,-0.467093,0.884208
0.487,0,-0.467977,0.883741
0.488,0,-0.46886,0.883272
0.489,0,-0.469743,0.882803
0.49,0,-0.470626,0.882333
0.491,0,-0.471508,0.881862
0.492,0,-0.47239,0.88139
0.493,0,-0.473271,0.880917
0.494,0,-0.474151,0.880443
0.495,0,-0.475032,0.879969
0.496,0,-0.475911,0.879493
0.497,0,-0.476791,0.879017
0.498,0,-0.477669,0.87854
0.499,0,-0.478548,0.878062
0.5,0,-0.479426,0.877583
0.501,0,-0.480303,0.877103
0.502,0,-0.48118,0.876622
0.503,0,-0.482056,0.87614
0.504,0,-0.482932,0.875658
0.505,0,-0.483807,0.875174
0.506,0,-0.484682,0.87469
0.507,0,-0.485557,0.874205
0.508,0,-0.486431,0.873719
0.509,0,-0.487304,0.873232
0.51,0,-0.488177,0.872745
0.511,0,-0.48905,0.872256
0.512,0,-0.489922,0.871766
0.513,0,-0.490793,0.871276
0.514,0,-0.491664,0.870785
0.515,0,-0.492535,0.870293
0.516,0,-0.493405,0.8698
0.517,0,-0.494274,0.869306
0.518,0,-0.495144,0.868811
0.519,0,-0.496012,0.868316
0.52,0,-0.49688,0.867819
0.521,0,-0.497748,0.867322
0.522,0,-0.498615,0.866824
0.523,0,-0.499481,0.866325
0.524,0,-0.500347,0.865825
0.525,0,-0.501213,0.865324
0.526,0,-0.502078,0.864822
0.527,0,-0.502943,0.86432
0.528,0,-0.503807,0.863816
0.529,0,-0.50467,0.863312
0.53,0,-0.505533,0.862807
0.531,0,-0.506396,0.862301
0.532,0,-0.507258,0.861794
0.533,0,-0.508119,0.861287
0.534,0,-0.508981,0.860778
0.535,0,-0.509841,0.860269
0.536,0,-0.510701,0.859758
0.537,0,-0.511561,0.859247
0.538,0,-0.51242,0.858735
0.539,0,-0.513278,0.858222
0.54,0,-0.514136,0.857709
0.541,0,-0.514993,0.857194
0.542,0,-0.51585,0.856679
0.543,0,-0.516707,0.856162
0.544,0,-0.517563,0.855645
0.545,0,-0.518418,0.855127
0.546,0,-0.519273,0.854608
0.547,0,-0.520127,0.854089
0.548,0,-0.520981,0.853568
0.549,0,-0.521834,0.853047
0.55,0,-0.522687,0.852525
0.551,0,-0.523539,0.852001
0.552,0,-0.524391,0.851477
0.553,0,-0.525242,0.850953
0.554,0,-0.526093,0.850427
0.555,0,-0.526943,0.8499
0.556,0,-0.527793,0.849373
0.557,0,-0.528642,0.848845
0.558,0,-0.529491,0.848316
0.559,0,-0.530339,0.847786
0.56,0,-0.531186,0.847255
0.561,0,-0.532033,0.846724
0.562,0,-0.53288,0.846191
0.563,0,-0.533726,0.845658
0.564,0,-0.534571,0.845124
0.565,0,-0.535416,0.844589
0.566,0,-0.53626,0.844053
0.567,0,-0.537104,0.843516
0.568,0,-0.537947,0.842979
0.569,0,-0.53879,0.84244
0.57,0,-0.539632,0.841901
0.571,0,-0.540474,0.841361
0.572,0,-0.541315,0.84082
0.573,0,-0.542155,0.840278
0.574,0,-0.542995,0.839736
0.575,0,-0.543835,0.839192
0.576,0,-0.544674,0.838648
0.577,0,-0.545512,0.838103
0.578,0,-0.54635,0.837557
0.579,0,-0.547187,0.83701
0.58,0,-0.548024,0.836463
0.581,0,-0.54886,0.835914
0.582,0,-0.549696,0.835365
0.583,0,-0.550531,0.834815
0.584,0,-0.551365,0.834264
0.585,0,-0.552199,0.833712
0.586,0,-0.553033,0.833159
0.587,0,-0.553866,0.832606
0.588,0,-0.554698,0.832052
0.589,0,-0.55553,0.831497
0.59,0,-0.556361,0.830941
0.591,0,-0.557192,0.830384
0.592,0,-0.558022,0.829826
0.593,0,-0.558851,0.829268
0.594,0,-0.55968,0.828709
0.595,0,-0.560509,0.828148
0.596,0,-0.561337,0.827588
0.597,0,-0.562164,0.827026
0.598,0,-0.562991,0.826463
0.599,0,-0.563817,0.8259
0.6,0,-0.564642,0.825336
0.601,0,-0.565468,0.824771
0.602,0,-0.566292,0.824205
0.603,0,-0.567116,0.823638
0.604,0,-0.567939,0.82307
0.605,0,-0.568762,0.822502
0.606,0,-0.569584,0.821933
0.607,0,-0.570406,0.821363
0.608,0,-0.571227,0.820792
0.609,0,-0.572048,0.82022
0.61,0,-0.572867,0.819648
0.611,0,-0.573687,0.819075
0.612,0,-0.574506,0.818501
0.613,0,-0.575324,0.817926
0.614,0,-0.576141,0.81735
0.615,0,-0.576959,0.816773
0.616,0,-0.577775,0.816196
0.617,0,-0.578591,0.815618
0.618,0,-0.579406,0.815039
0.619,0,-0.580221,0.814459
0.62,0,-0.581035,0.813878
0.621,0,-0.581849,0.813297
0.622,0,-0.582662,0.812715
0.623,0,-0.583474,0.812132
0.624,0,-0.584286,0.811548
0.625,0,-0.585097,0.810963
0.626,0,-0.585908,0.810378
0.627,0,-0.586718,0.809791
0.628,0,-0.587528,0.809204
0.629,0,-0.588336,0.808616
0.63,0,-0.589145,0.808028
0.631,0,-0.589952,0.807438
0.632,0,-0.59076,0.806848
0.633,0,-0.591566,0.806256
0.634,0,-0.592372,0.805664
0.635,0,-0.593178,0.805072
0.636,0,-0.593982,0.804478
0.637,0,-0.594786,0.803884
0.638,0,-0.59559,0.803289
0.639,0,-0.596393,0.802693
0.64,0,-0.597195,0.802096
0.641,0,-0.597997,0.801498
0.642,0,-0.598798,0.8009
0.643,0,-0.599599,0.800301
0.644,0,-0.600399,0.799701
0.645,0,-0.601198,0.7991
0.646,0,-0.601997,0.798498
0.647,0,-0.602795,0.797896
0.648,0,-0.603593,0.797293
0.649,0,-0.60439,0.796689
0.65,0,-0.605186,0.796084
0.651,0,-0.605982,0.795478
0.652,0,-0.606777,0.794872
0.653,0,-0.607572,0.794265
0.654,0,-0.608366,0.793657
0.655,0,-0.609159,0.793048
0.656,0,-0.609952,0.792438
0.657,0,-0.610744,0.791828
0.658,0,-0.611536,0.791217
0.659,0,-0.612327,0.790605
0.66,0,-0.613117,0.789992
0.661,0,-0.613907,0.789379
0.662,0,-0.614696,0.788764
0.663,0,-0.615484,0.788149
0.664,0,-0.616272,0.787533
0.665,0,-0.617059,0.786917
0.666,0,-0.617846,0.786299
0.667,0,-0.618632,0.785681
0.668,0,-0.619417,0.785062
0.669,0,-0.620202,0.784442
0.67,0,-0.620986,0.783822
0.671,0,-0.621769,0.7832
0.672,0,-0.622552,0.782578
0.673,0,-0.623335,0.781955
0.674,0,-0.624116,0.781331
0.675,0,-0.624897,0.780707
0.676,0,-0.625678,0.780082
0.677,0,-0.626457,0.779456
0.678,0,-0.627237,0.778829
0.679,0,-0.628015,0.778201
0.68,0,-0.628793,0.777573
0.681,0,-0.62957,0.776944
0.682,0,-0.630347,0.776314
0.683,0,-0.631123,0.775683
0.684,0,-0.631898,0.775051
0.685,0,-0.632673,0.774419
0.686,0,-0.633447,0.773786
0.687,0,-0.634221,0.773152
0.688,0,-0.634993,0.772518
0.689,0,-0.635766,0.771882
0.69,0,-0.636537,0.771246
0.691,0,-0.637308,0.770609
0.692,0,-0.638078,0.769971
0.693,0,-0.638848,0.769333
0.694,0,-0.639617,0.768694
0.695,0,-0.640385,0.768054
0.696,0,-0.641153,0.767413
0.697,0,-0.64192,0.766771
0.698,0,-0.642687,0.766129
0.699,0,-0.643453,0.765486
0.7,0,-0.644218,0.764842
0.701,0,-0.644982,0.764198
0.702,0,-0.645746,0.763552
0.703,0,-0.646509,0.762906
0.704,0,-0.647272,0.762259
0.705,0,-0.648034,0.761612
0.706,0,-0.648795,0.760963
0.707,0,-0.649556,0.760314
0.708,0,-0.650316,0.759664
0.709,0,-0.651075,0.759013
0.71,0,-0.651834,0.758362
0.711,0,-0.652592,0.75771
0.712,0,-0.653349,0.757057
0.713,0,-0.654106,0.756403
0.714,0,-0.654862,0.755748
0.715,0,-0.655617,0.755093
0.716,0,-0.656372,0.754437
0.717,0,-0.657126,0.75378
0.718,0,-0.65788,0.753123
0.719,0,-0.658633,0.752465
0.72,0,-0.659385,0.751806
0.721,0,-0.660136,0.751146
0.722,0,-0.660887,0.750485
0.723,0,-0.661637,0.749824
0.724,0,-0.662387,0.749162
0.725,0,-0.663135,0.748499
0.726,0,-0.663884,0.747836
0.727,0,-0.664631,0.747172
0.728,0,-0.665378,0.746507
0.729,0,-0.666124,0.745841
0.73,0,-0.66687,0.745174
0.731,0,-0.667614,0.744507
0.732,0,-0.668359,0.743839
0.733,0,-0.669102,0.74317
0.734,0,-0.669845,0.742501
0.735,0,-0.670587,0.741831
0.736,0,-0.671329,0.74116
0.737,0,-0.672069,0.740488
0.738,0,-0.67281,0.739816
0.739,0,-0.673549,0.739142
0.74,0,-0.674288,0.738469
0.741,0,-0.675026,0.737794
0.742,0,-0.675763,0.737119
0.743,0,-0.6765,0.736442
0.744,0,-0.677236,0.735766
0.745,0,-0.677972,0.735088
0.746,0,-0.678707,0.73441
0.747,0,-0.679441,0.73373
0.748,0,-0.680174,0.733051
0.749,0,-0.680907,0.73237
0.75,0,-0.681639,0.731689
0.751,0,-0.68237,0.731007
0.752,0,-0.683101,0.730324
0.753,0,-0.683831,0.729641
0.754,0,-0.68456,0.728956
0.755,0,-0.685289,0.728272
0.756,0,-0.686017,0.727586
0.757,0,-0.686744,0.7269
0.758,0,-0.68747,0.726212
0.759,0,-0.688196,0.725525
0.76,0,-0.688921,0.724836
0.761,0,-0.689646,0.724147
0.762,0,-0.69037,0.723457
0.763,0,-0.691093,0.722766
0.764,0,-0.691815,0.722075
0.765,0,-0.692537,0.721382
0.766,0,-0.693258,0.720689
0.767,0,-0.693978,0.719996
0.768,0,-0.694698,0.719302
0.769,0,-0.695417,0.718606
0.77,0,-0.696135,0.717911
0.771,0,-0.696853,0.717214
0.772,0,-0.69757,0.716517
0.773,0,-0.698286,0.715819
0.774,0,-0.699001,0.71512
0.775,0,-0.699716,0.714421
0.776,0,-0.70043,0.713721
0.777,0,-0.701144,0.71302
0.778,0,-0.701856,0.712319
0.779,0,-0.702568,0.711616
0.78,0,-0.703279,0.710914
0.781,0,-0.70399,0.71021
0.782,0,-0.7047,0.709506
0.783,0,-0.705409,0.708801
0.784,0,-0.706117,0.708095
0.785,0,-0.706825,0.707388
0.786,0,-0.707532,0.706681
0.787,0,-0.708239,0.705973
0.788,0,-0.708944,0.705265
0.789,0,-0.709649,0.704555
0.79,0,-0.710353,0.703845
0.791,0,-0.711057,0.703135
0.792,0,-0.71176,0.702423
0.793,0,-0.712462,0.701711
0.794,0,-0.713163,0.700998
0.795,0,-0.713864,0.700285
0.796,0,-0.714564,0.699571
0.797,0,-0.715263,0.698856
0.798,0,-0.715961,0.69814
0.799,0,-0.716659,0.697424
0.8,0,-0.717356,0.696707
0.801,0,-0.718052,0.695989
0.802,0,-0.718748,0.695271
0.803,0,-0.719443,0.694552
0.804,0,-0.720137,0.693832
0.805,0,-0.720831,0.693111
0.806,0,-0.721523,0.69239
0.807,0,-0.722215,0.691668
0.808,0,-0.722907,0.690946
0.809,0,-0.723597,0.690222
0.81,0,-0.724287,0.689498
0.811,0,-0.724976,0.688774
0.812,0,-0.725665,0.688048
0.813,0,-0.726352,0.687322
0.814,0,-0.727039,0.686596
0.815,0,-0.727726,0.685868
0.816,0,-0.728411,0.68514
0.817,0,-0.729096,0.684412
